,mid_hip_x,mid_hip_y,mid_hip_z,neck_x,neck_y,neck_z,lhip_x,lhip_y,lhip_z,lknee_x,lknee_y,lknee_z,lankle_x,lankle_y,lankle_z,lbigtoe_x,lbigtoe_y,lbigtoe_z,lsmalltoe_x,lsmalltoe_y,lsmalltoe_z,lheel_x,lheel_y,lheel_z
0,0.010289987012165795,0.7946089462342621,-3.31110681110222,-0.012914762487097619,1.280662464862091,-3.3359421408317163,0.09761935772579153,0.8132670398207673,-3.3160440826502717,0.0,0.0,0.0,0.0,0.0,0.0,0.09523628865016741,-0.02402049705754189,-3.347530906222278,0.0,0.0,0.0,0.06892415489581327,0.03397459846277411,-3.429911722420107
1,0.0,0.0,0.0,-0.01305275788583026,1.2807401572892267,-3.336726654538741,0.09711883177668847,0.815367201184147,-3.3211784801493933,0.09204230194965783,0.45359190066646454,-3.3804489890509064,0.0,0.0,0.0,0.09102690829654438,-0.02329110334366601,-3.388215360509819,0.0,0.0,0.0,0.07668838276520029,0.03367429068384018,-3.436713222095985
2,0.009054254824859527,0.7945490696701127,-3.3222854173443293,-0.01401492320356084,1.2813450417327195,-3.343986522079769,0.09609286573717316,0.8142606952828204,-3.3310991788000637,0.09379754185244843,0.4545760058515018,-3.3641480602590454,0.0854757928136733,0.07444085974803744,-3.398581549927707,0.09018384179121966,-0.01879607445164919,-3.39657942122033,0.15433866759214412,0.0013589370309139213,-3.410864826295606,0.08357410957394086,0.03674296793953272,-3.4161153043743626
3,0.007835197787900199,0.7944305779531228,-3.3321370284348366,-0.013167407821255268,1.280744595970536,-3.336858918767629,0.09561378579756848,0.8084277006452084,-3.335741312843902,0.09343643027739017,0.45432160805081934,-3.3664009262060683,0.08273259273448605,0.0674467527710944,-3.403096119002081,0.09014308598568385,-0.014853177062182624,-3.39671538983736,0.0,0.0,0.0,0.08255092701499553,0.036921376187414694,-3.4140514331265304
4,0.008615218050363695,0.7943372827385312,-3.325366045103921,-0.014118573004697339,1.2813438296634956,-3.3441551260086424,0.09528563068893374,0.7999276302161571,-3.3388910703059804,0.09424347122324343,0.45474683093817125,-3.3571688644356277,0.07930843361951957,0.06367873774840041,-3.3953936718394053,0.0898196199281511,-0.013034357893938591,-3.399735767965021,0.14877304334348956,0.008014271826381276,-3.3998247096630365,0.07727492970915341,0.036874955441065824,-3.4117377071312007
5,0.0,0.0,0.0,-0.014835950312717443,1.2818201675694851,-3.349776750573864,0.09499391196954485,0.7940169803525408,-3.3416618953468142,0.09448753840546686,0.45486652429687524,-3.35394449298605,0.07906954231958975,0.06483615790373108,-3.393687563750239,0.09024904373404195,-0.011790909402020475,-3.3967068236909443,0.14761808205845728,0.006357959159590507,-3.408694482648318,0.07254183588008078,0.037350904712046315,-3.4059774490802925
6,0.007919610583634893,0.7943135466745332,-3.3306351563116694,-0.01413089069524193,1.281379306976987,-3.3441549766464362,0.09464972448909964,0.7951023570565429,-3.3447822042996527,0.0941926972304343,0.4546879316382384,-3.357121709107525,0.0838621904973968,0.06850176149414813,-3.393232072540831,0.0908601511375336,-0.012858381254300695,-3.3926325373831365,0.15248044198734398,0.005862266975227385,-3.4099686080039366,0.06999499716278132,0.03669702450146104,-3.41027970099521
7,0.0,0.0,0.0,-0.014249776333460317,1.2814774635470918,-3.344989723448802,0.09410497787217151,0.8021031452027088,-3.3496239405189,0.09377636852920597,0.45443582226831947,-3.362264837443691,0.08818696711960734,0.0672023412664521,-3.406561311798807,0.09529114263572064,-0.012641419571045219,-3.3521953683109933,0.0,0.0,0.0,0.07061083511552192,0.036684279025443856,-3.410552969278683
8,0.007762009217189074,0.7944954484014849,-3.332090876752654,-0.014300317496611285,1.2815100719533707,-3.345162662324817,0.09449873736095799,0.8085494688456046,-3.3457975607626214,0.09499275881431014,0.45511788653197494,-3.3519178562587144,0.09151714908650006,0.0650725983942699,-3.399134403839153,0.09935656688799639,-0.015275602424042575,-3.3141268772880443,0.0,0.0,0.0,0.07221674359341966,0.0372228520457773,-3.4063890667921966
9,0.007859126515185097,0.7945052112593596,-3.331349255505037,-0.015314778385888872,1.282169030084907,-3.353027088967359,0.09442940878138183,0.8085541856856419,-3.3466587262972576,0.09400111682912649,0.4545206350118982,-3.3616039314657775,0.09093965077715546,0.06408253218152271,-3.3981581272910657,0.1004052067347538,-0.01944396696832905,-3.3039728121419016,0.0,0.0,0.0,0.07319901259850645,0.037676326239044954,-3.402703474653067
10,0.0,0.0,0.0,-0.015060201707593989,1.2820020405202783,-3.351013168658188,0.09445758379642324,0.8026159054734453,-3.346734122665463,0.09401774098615624,0.45453224601927955,-3.3613563523601213,0.08918032594746785,0.06752759157052521,-3.402916946324518,0.09950864528888223,-0.01941478326791315,-3.31242471227831,0.0,0.0,0.0,0.07274799917659289,0.037045850730248846,-3.4075995373485686
11,0.00690029763441521,0.7943596946777478,-3.3386869356584885,-0.01500282055480602,1.281985222767994,-3.350781870059926,0.09433120141612505,0.7963431936786053,-3.347968063637411,0.0,0.0,0.0,0.08948721996601199,0.0741548685407966,-3.3982809744369415,0.09612926490545101,-0.01731658436400761,-3.3445184583341065,0.0,0.0,0.0,0.07207131349311885,0.03697896942840066,-3.4085153626133473
12,0.0,0.0,0.0,-0.014884422385387666,1.2819348192962612,-3.3500703131109293,0.09421998139504319,0.7940079692718532,-3.3487615294752513,0.09388838622349732,0.4544914723740591,-3.362881672021959,0.09000441907545081,0.07726603167353449,-3.3980491876878096,0.09174340400698144,-0.017807864483469812,-3.3857911346332226,0.0,0.0,0.0,0.07051434752278118,0.03671386257539814,-3.410477776851863
13,0.006548621303201969,0.794291104643693,-3.341293803509305,-0.015259543003112015,1.2821973335478067,-3.353034215855905,0.09435954685824424,0.795014988152724,-3.3472773091400185,0.0,0.0,0.0,0.08996351126180616,0.07600068956504862,-3.4012305315342353,0.09223370591287955,-0.017895899587574378,-3.3807551169030883,0.0,0.0,0.0,0.07029309733197482,0.03709157745501284,-3.407557016222813
14,0.007719426528469,0.7942939870403768,-3.332066726825299,-0.015295956941935685,1.2822169581781213,-3.3530387016287935,0.09398415140751235,0.7963554136750736,-3.3508120911779113,0.09307211829728737,0.45397387329494326,-3.3715802975190567,0.09065035311986298,0.07486403258047704,-3.3947104168441573,0.09342023783107613,-0.02050444835755741,-3.368791648965462,0.0,0.0,0.0,0.07342852374307557,0.037668365149838165,-3.404494002718996
15,0.0,0.0,0.0,-0.014843668995786572,1.2819083273186538,-3.349190982599245,0.09466262954155087,0.7964783947429035,-3.344443531270702,0.0,0.0,0.0,0.08989399433135219,0.0737514171592835,-3.40216667185993,0.09481533902666257,-0.019515425182722538,-3.3548978936197504,0.0,0.0,0.0,0.07868826800517809,0.03722934307278939,-3.410648045797471
16,0.006460857935753609,0.794234320930959,-3.342355033754332,-0.014427308351964768,1.281633854740346,-3.345986992197731,0.09384443481988984,0.7958483734873194,-3.3519524023547556,0.09359104771031815,0.4543014569563529,-3.366699498179699,0.09033618493052148,0.07606062936945955,-3.398685510936079,0.09169233225348904,-0.01901599178503676,-3.383626240416751,0.0,0.0,0.0,0.08296906432899714,0.0372663004653765,-3.4126601928499167
17,0.005357107982984587,0.7941672548960755,-3.351039505617089,-0.013875248916497185,1.281269231406717,-3.341910155596003,0.0940246039855507,0.7954686675935935,-3.3502101250043226,0.09265056079811308,0.4537540241434008,-3.375331930950722,0.09007435992159424,0.07732928415185358,-3.3985630901073263,0.08950755042432985,-0.015802680145085277,-3.4036699783678976,0.0,0.0,0.0,0.0826122683660663,0.03804259202773232,-3.4062511550885453
